,file_name,total_mass
330,arc_pair_692982,13.227568884152838
331,arc_pair_48106,16.96751663378711
332,arc_pair_504056,9.452720732010327
333,arc_pair_446517,26.166162458313483
334,arc_pair_500916,12.14870801728621
335,arc_pair_557064,12.513005085211654
336,arc_pair_401566,11.660964806084518
337,arc_pair_248050,12.5002837773924
338,arc_pair_470425,15.833337362504533
339,arc_pair_129516,27.14839019580579
340,arc_pair_17547,18.025547445255476
341,arc_pair_21926,8.17879742846338
342,arc_pair_732253,12.349819619235856
343,arc_pair_614453,72.19150992316033
344,arc_pair_453715,16.32948484938772
345,arc_pair_528990,14.932063483058418
346,arc_pair_42858,12.697801031429893
347,arc_pair_495023,24.813540709531388
348,arc_pair_392098,17.9057984066505
349,arc_pair_96345,10.068569502191256
350,arc_pair_261278,10.669566773585167
351,arc_pair_359466,7.30498392559355
352,arc_pair_483548,23.22142986331809
353,arc_pair_125923,18.857426983435047
354,arc_pair_379879,21.525045888270817
355,arc_pair_102353,19.005305552253
356,arc_pair_357478,25.0750397159144
357,arc_pair_72502,16.709848965892597
358,arc_pair_241334,30.544835073068896
359,arc_pair_268059,21.801448365648397
360,arc_pair_715065,8.752370008618213
361,arc_pair_255377,19.59955678099312
362,arc_pair_290144,38.73859553101873
363,arc_pair_292483,8.758071019934977
364,arc_pair_602211,15.529321889780517
365,arc_pair_16839,20.405705864678865
366,arc_pair_88072,15.158988377748333
367,arc_pair_137764,9.999014334997534
368,arc_pair_223322,19.702328306726216
369,arc_pair_616252,12.81289718206446
370,arc_pair_398246,13.635938543754175
371,arc_pair_424014,9.133805240131739
372,arc_pair_577714,15.748336880329795
373,arc_pair_290847,13.12920540308112
374,arc_pair_550037,22.685724670096175
375,arc_pair_130808,19.96253765621738
376,arc_pair_103391,72.4334271275181
377,arc_pair_288574,23.558142219485916
378,arc_pair_194502,19.945465049104566
379,arc_pair_443129,9.32014595485339
380,arc_pair_550467,22.774570646942603
381,arc_pair_605887,10.140246883402591
382,arc_pair_487337,55.32028364345947
383,arc_pair_555370,25.19602173250048
384,arc_pair_416889,32.67320105662476
385,arc_pair_631434,25.592027300682517
386,arc_pair_544561,7.876278893520272
387,arc_pair_225219,16.269217740254327
388,arc_pair_53033,25.37872747568171
389,arc_pair_412433,13.095827323565878
390,arc_pair_378854,22.17883580080754
391,arc_pair_493374,8.192958983715116
392,arc_pair_459898,27.753520835059234
393,arc_pair_717664,16.12148370412776
394,arc_pair_85355,16.995287542124444
395,arc_pair_216579,23.835281207133058
396,arc_pair_213281,20.33369572841411
397,arc_pair_712935,63.05170426477852
398,arc_pair_108532,13.408306811410968
399,arc_pair_473989,8.18790170132325
400,arc_pair_724104,47.217873824652116
401,arc_pair_445442,15.269627138759766
402,arc_pair_686241,21.210994181868756
403,arc_pair_432085,31.445857666818835
404,arc_pair_271917,15.65284948736144
405,arc_pair_409843,58.15303384896397
406,arc_pair_578731,23.671469591535825
407,arc_pair_726656,37.18714521406
408,arc_pair_580856,28.66516958838396
409,arc_pair_673981,25.23026117906557
410,arc_pair_474889,31.77764278751748
411,arc_pair_348324,17.656451706693026
412,arc_pair_400731,7.9461312271344084
413,arc_pair_486249,24.852588379673
414,arc_pair_111586,27.054327602887547
415,arc_pair_681341,9.358077203723148
416,arc_pair_603380,8.097782808962448
417,arc_pair_703518,17.03639376694115
418,arc_pair_201183,26.37062740974413
419,arc_pair_665156,14.61021967406441
420,arc_pair_5844,8.166125015186491
421,arc_pair_229806,10.840384195060349
422,arc_pair_382431,18.98011149113845
423,arc_pair_239555,13.392118592871416
424,arc_pair_317765,12.301340257999666
425,arc_pair_662739,103.46246568670858
426,arc_pair_87811,17.052948845555356
427,arc_pair_392827,25.646626447541777
428,arc_pair_291190,11.633661923311339
429,arc_pair_14668,15.56834175014488
430,arc_pair_160580,11.313921952689466
431,arc_pair_558692,11.43476439790576
432,arc_pair_662386,12.231955313014826
433,arc_pair_146148,11.177431893463126
434,arc_pair_528590,34.098543696586
435,arc_pair_661400,9.070652781053337
436,arc_pair_34724,14.532231809558779
437,arc_pair_505344,10.73442740776234
438,arc_pair_653121,19.42890264098318
439,arc_pair_76107,14.300188227639254
440,arc_pair_166004,9.757248928802019
441,arc_pair_412560,6.59716264880611
442,arc_pair_136163,10.89210718606629
443,arc_pair_341369,88.22204501576873
444,arc_pair_512602,16.995380720230564
445,arc_pair_476271,43.128546887032755
446,arc_pair_371675,35.831374570061726
447,arc_pair_525121,13.739527230845171
448,arc_pair_349309,17.57156096915133
449,arc_pair_89225,44.88073055991144
450,arc_pair_221309,9.219274977895669
451,arc_pair_314325,9.974818650801495
452,arc_pair_348148,25.82562118969167
453,arc_pair_477460,23.943893572387196
454,arc_pair_8519,13.633651220188979
