,cell_name,cell_type,total_mass
745,arc_pair_71443,CD4+ T cells,41.12783746774109
746,arc_pair_71613,CD4+ T cells,10.229110137940609
747,arc_pair_71981,Monocytes,45.01783837523079
748,arc_pair_72120,T cells,185.0242222373281
749,arc_pair_72162,T cells,13.403394978314868
750,arc_pair_72493,CD4+ T cells,29.929289618765583
751,arc_pair_72502,T cells,16.709848965892597
752,arc_pair_72591,T cells,9.658529860485633
753,arc_pair_72850,NK cells,41.73808039193853
754,arc_pair_73070,NK cells,12.46951571465758
755,arc_pair_73122,Monocytes,13.023125400555436
756,arc_pair_73192,T cells,7.149915626054672
757,arc_pair_73224,T cells,9.07819276837682
758,arc_pair_73405,NK cells,17.32420157162425
759,arc_pair_73469,NK cells,30.88322391395446
760,arc_pair_73472,CD4+ T cells,16.735118573442
761,arc_pair_73603,Monocytes,31.835302352217532
762,arc_pair_73790,CD4+ T cells,11.22236872346345
763,arc_pair_73801,NK cells,11.002350344111154
764,arc_pair_73826,CD4+ T cells,19.611034632101592
765,arc_pair_73852,Monocytes,34.28429778746268
766,arc_pair_73865,B cells,17.248346906104267
767,arc_pair_73940,CD4+ T cells,10.647547767262784
768,arc_pair_74061,CD4+ T cells,10.439651302005387
769,arc_pair_74149,Dendritic cells,145.16804421492253
770,arc_pair_74357,NK cells,17.599453870462984
771,arc_pair_74510,NK cells,9.4910971910528
772,arc_pair_74717,CD4+ T cells,14.028718655203932
773,arc_pair_74792,NK cells,6.749081001600138
774,arc_pair_74818,CD8+ T cells,15.879281104254018
775,arc_pair_74865,CD4+ T cells,9.666942474389284
776,arc_pair_75064,T cells,20.428269092219026
777,arc_pair_75107,Monocytes,75.38926939144328
778,arc_pair_75169,T cells,10.395091807909605
779,arc_pair_75226,NK cells,11.350405839877723
780,arc_pair_75331,Monocytes,28.567548168942196
781,arc_pair_75419,CD4+ T cells,10.731663227544807
782,arc_pair_75491,T cells,171.38456669655574
783,arc_pair_75573,Dendritic cells,24.786089138059033
784,arc_pair_75709,NK cells,13.696525735294117
785,arc_pair_75752,T cells,14.435807192042844
786,arc_pair_75754,CD8+ T cells,15.79737913674391
787,arc_pair_75803,CD4+ T cells,13.355286016120196
788,arc_pair_75889,CD8+ T cells,8.603417456903081
789,arc_pair_75969,CD4+ T cells,13.651225063596195
790,arc_pair_75981,CD4+ T cells,20.804526281829155
791,arc_pair_76070,CD8+ T cells,12.061007057546146
792,arc_pair_76093,CD4+ T cells,9.538144714739
793,arc_pair_76107,Monocytes,14.300188227639254
794,arc_pair_76115,Monocytes,44.366521594540274
795,arc_pair_76176,B cells,8.495194539882998
796,arc_pair_76295,T cells,7.853448632545824
797,arc_pair_76410,CD4+ T cells,10.22255620264262
798,arc_pair_76595,Monocytes,14.99173302632
799,arc_pair_76609,CD8+ T cells,6.106021459618834
800,arc_pair_76756,T cells,12.21234690971233
801,arc_pair_76813,CD4+ T cells,43.53396156266088
802,arc_pair_76938,CD4+ T cells,7.475271229574069
803,arc_pair_76966,T cells,18.597899848254933
804,arc_pair_77165,T cells,9.587032472023694
805,arc_pair_77235,NK cells,13.505302102280458
806,arc_pair_77312,Dendritic cells,9.843598636608268
807,arc_pair_77362,T cells,12.86521328570842
808,arc_pair_77365,Monocytes,28.403969524122175
809,arc_pair_77387,T cells,8.302368868159338
810,arc_pair_77647,T cells,10.645505097312329
811,arc_pair_77728,CD4+ T cells,7.472695101242883
812,arc_pair_77961,Monocytes,16.35447931348976
813,arc_pair_78017,CD4+ T cells,13.00405655413548
814,arc_pair_78438,CD4+ T cells,8.575366996816413
815,arc_pair_78495,Dendritic cells,26.054039621936244
816,arc_pair_78795,Dendritic cells,47.528287994530416
817,arc_pair_78908,CD4+ T cells,9.034610337028454
818,arc_pair_79046,NK cells,23.330085966652497
819,arc_pair_79224,T cells,12.151064080646115
820,arc_pair_79385,B cells,21.94369526900372
821,arc_pair_79559,T cells,20.14055090565158
822,arc_pair_79585,T cells,18.76027347863088
823,arc_pair_79726,T cells,13.398401030208726
824,arc_pair_79774,T cells,11.965349953676409
825,arc_pair_79806,T cells,11.558574848895809
826,arc_pair_79874,CD4+ T cells,8.370558375634518
827,arc_pair_80108,B cells,10.71116064320968
828,arc_pair_80125,CD8+ T cells,11.671225312448232
829,arc_pair_80148,NK cells,15.569769785461547
830,arc_pair_80324,CD4+ T cells,9.198542269540862
831,arc_pair_80358,B cells,9.983007904871291
832,arc_pair_80531,CD4+ T cells,21.16617698321797
833,arc_pair_80627,Monocytes,26.620000860992725
834,arc_pair_80628,NK cells,10.804180374954306
835,arc_pair_80804,CD4+ T cells,13.187575887655608
836,arc_pair_80823,CD4+ T cells,25.178885743200823
837,arc_pair_80892,T cells,33.058994999390166
838,arc_pair_80999,NK cells,21.12639453685371
839,arc_pair_81066,Monocytes,65.10996059215773
840,arc_pair_81076,B cells,11.477436453086565
841,arc_pair_81153,CD4+ T cells,12.25924700588897
842,arc_pair_81210,NK cells,23.9779179291266
843,arc_pair_81262,CD4+ T cells,11.184460584878352
844,arc_pair_81416,NK cells,27.948144374459677
845,arc_pair_81544,T cells,18.482884457798416
846,arc_pair_81649,NK cells,14.349087042161615
847,arc_pair_81703,CD4+ T cells,13.074505205624533
848,arc_pair_81825,Monocytes,10.851978484163542
849,arc_pair_81873,NK cells,15.814716352002884
850,arc_pair_82020,Dendritic cells,50.36163007352201
851,arc_pair_82230,T cells,18.38822727811352
852,arc_pair_82241,Monocytes,23.972267494834647
853,arc_pair_82479,CD4+ T cells,14.52794579053482
854,arc_pair_82521,CD4+ T cells,10.708147443867478
855,arc_pair_82539,NK cells,21.381315079059007
856,arc_pair_82663,T cells,20.0390671641791
857,arc_pair_82729,B cells,47.2341044872472
858,arc_pair_82782,Monocytes,16.858112043318798
859,arc_pair_82861,NK cells,9.9784637376271
860,arc_pair_82934,B cells,24.24674605372473
861,arc_pair_83036,T cells,8.967962245773522
862,arc_pair_83146,T cells,11.10252567018124
863,arc_pair_83154,T cells,13.323671837608044
864,arc_pair_83364,CD4+ T cells,8.18858743497399
865,arc_pair_83420,NK cells,21.03928877308532
866,arc_pair_83451,CD4+ T cells,21.51785343006905
867,arc_pair_83455,CD4+ T cells,9.406302831783602
868,arc_pair_83458,Monocytes,56.49188946790579
869,arc_pair_83592,T cells,14.530551881246325
870,arc_pair_83900,T cells,19.32469129086656
871,arc_pair_83994,CD4+ T cells,10.031342733226811
872,arc_pair_84022,T cells,15.1070483921947
873,arc_pair_84309,CD4+ T cells,10.242940096962393
874,arc_pair_84658,Dendritic cells,30.10981847496734
875,arc_pair_84677,T cells,5.218957724009572
876,arc_pair_84917,CD4+ T cells,9.644874909887058
877,arc_pair_85066,NK cells,12.408648024293456
878,arc_pair_85109,Dendritic cells,41.81866659374316
879,arc_pair_85208,T cells,13.128060759138426
880,arc_pair_85219,NK cells,31.130090024805597
881,arc_pair_85265,Monocytes,20.631208283633228
882,arc_pair_85290,NK cells,16.942252539448575
883,arc_pair_85327,NK cells,11.134403597210758
884,arc_pair_85355,CD4+ T cells,16.995287542124444
885,arc_pair_85382,T cells,7.212657097029622
886,arc_pair_85899,B cells,12.65370879925063
887,arc_pair_85968,T cells,12.394836618332322
888,arc_pair_86175,Monocytes,38.895063129352465
889,arc_pair_86279,T cells,20.608959508959508
890,arc_pair_86281,Monocytes,53.476098553980066
891,arc_pair_86314,Dendritic cells,18.088863094086538
892,arc_pair_86542,T cells,10.83863022577509
893,arc_pair_86548,B cells,46.56677796327212
894,arc_pair_86559,CD4+ T cells,13.02571590386181
895,arc_pair_86754,T cells,12.836480846315965
896,arc_pair_86920,T cells,13.87275175780491
897,arc_pair_86958,T cells,6.987759010728213
898,arc_pair_87005,CD4+ T cells,9.644155497321028
899,arc_pair_87030,Monocytes,30.386516876820597
900,arc_pair_87054,CD4+ T cells,16.698486128092974
901,arc_pair_87062,CD4+ T cells,20.32426435708711
902,arc_pair_87152,T cells,13.160664299143512
903,arc_pair_87182,B cells,11.966371398930653
904,arc_pair_87274,CD8+ T cells,6.339983904500034
905,arc_pair_87484,Monocytes,32.110693877551014
906,arc_pair_87571,Monocytes,16.952857528575286
907,arc_pair_87583,T cells,18.66945881580028
908,arc_pair_87609,NK cells,10.91970431603211
909,arc_pair_87675,T cells,12.585842159593874
910,arc_pair_87811,NK cells,17.052948845555356
911,arc_pair_87955,Dendritic cells,34.936679065796696
912,arc_pair_87977,T cells,9.963294648024611
913,arc_pair_88031,NK cells,13.16279738104758
914,arc_pair_88037,Monocytes,11.951302603001002
915,arc_pair_88072,CD4+ T cells,15.158988377748331
916,arc_pair_88140,T cells,38.66920180535122
917,arc_pair_88221,CD4+ T cells,17.396043140757023
918,arc_pair_88413,Monocytes,90.83898630041482
919,arc_pair_88429,Monocytes,24.076647968979408
920,arc_pair_88522,T cells,26.251478834003105
921,arc_pair_88641,Monocytes,34.74423144301517
922,arc_pair_88929,Monocytes,24.552097367159135
923,arc_pair_89050,CD4+ T cells,19.66158602655417
924,arc_pair_89066,CD4+ T cells,209.96781179249928
925,arc_pair_89168,B cells,7.907200552749765
926,arc_pair_89187,T cells,12.847288629737609
927,arc_pair_89225,NK cells,44.88073055991144
928,arc_pair_89236,T cells,9.394843880846992
929,arc_pair_89302,Progenitors,52.76001994294103
930,arc_pair_89337,Monocytes,21.2348055672122
931,arc_pair_89359,CD4+ T cells,14.500091233740848
932,arc_pair_89665,Monocytes,22.917861117442783
933,arc_pair_89677,CD4+ T cells,14.447602613090105
934,arc_pair_89679,Monocytes,25.805663248290813
935,arc_pair_89715,CD4+ T cells,9.343158228349576
936,arc_pair_89748,CD4+ T cells,18.70969491035281
937,arc_pair_89898,Dendritic cells,18.1982139829311
938,arc_pair_89940,T cells,14.834103400705104
939,arc_pair_90175,Monocytes,34.26754943833764
940,arc_pair_90199,CD4+ T cells,18.222079420484583
941,arc_pair_90202,CD4+ T cells,20.081630771257327
942,arc_pair_90407,NK cells,109.05133159707636
943,arc_pair_90518,NK cells,29.70221171089222
