,cell29_HAP1_,cell412_HAP1_,cell547_K562_,cell570_K562_,cell512_K562_,cell583_GM12878_,cell482_HeLa_,cell529_GM12878_,cell13_HeLa_,cell278_HeLa_,cell614_K562_,cell370_HeLa_,cell361_HAP1_,cell38_HAP1_,cell456_HAP1_,cell577_GM12878_,cell587_K562_,cell478_HAP1_,cell43_HAP1_,cell342_HeLa_,cell531_K562_,cell506_K562_,cell539_GM12878_,cell108_HAP1_,cell417_HAP1_,cell517_GM12878_,cell132_HeLa_,cell65_HAP1_,cell504_GM12878_,cell218_HAP1_,cell591_K562_,cell524_GM12878_,cell611_GM12878_,cell301_HeLa_,cell606_GM12878_,cell554_K562_,cell569_GM12878_,cell81_HeLa_,cell299_HeLa_,cell146_HeLa_,cell55_HeLa_,cell404_HAP1_,cell553_GM12878_,cell322_HeLa_,cell399_HAP1_,cell557_GM12878_,cell309_HeLa_,cell602_K562_,cell165_HeLa_,cell174_HAP1_,cell485_HeLa_,cell601_GM12878_,cell540_K562_,cell515_K562_,cell366_HeLa_,cell488_HAP1_,cell527_GM12878_,cell605_GM12878_,cell415_HAP1_,cell588_K562_,cell578_GM12878_,cell610_K562_,cell109_HeLa_,cell507_K562_,cell202_HeLa_,cell552_K562_,cell430_HAP1_,cell235_HAP1_,cell508_GM12878_,cell604_GM12878_,cell246_HeLa_,cell600_GM12878_,cell468_HAP1_,cell597_K562_,cell617_GM12878_,cell513_K562_,cell47_HeLa_,cell603_GM12878_,cell615_K562_,cell542_GM12878_,cell252_HeLa_,cell535_K562_,cell546_GM12878_,cell551_GM12878_,cell207_HeLa_,cell609_K562_,cell423_HeLa_,cell562_GM12878_,cell196_HeLa_,cell432_HAP1_,cell305_HAP1_,cell120_HeLa_,cell571_GM12878_,cell419_HAP1_,cell153_HAP1_,cell77_HAP1_,cell164_HeLa_,cell581_GM12878_,cell516_GM12878_,cell200_HAP1_,cell376_HAP1_,cell255_HAP1_,cell589_K562_,cell262_HAP1_,cell541_K562_,cell523_K562_,cell514_K562_,cell208_HeLa_,cell595_GM12878_,cell590_K562_,cell573_K562_,cell544_K562_,cell619_GM12878_,cell205_HAP1_,cell444_HAP1_,cell9_HeLa_,cell537_K562_,cell500_K562_,cell411_HeLa_,cell219_HeLa_
cell614_K562_,3.372970451270349,3.5423716906780243,3.7438933400233223,3.486782281029461,2.785204498084497,4.304078604234197,3.959323651810472,3.8050311395130603,2.757165799740558,3.494602810069382,0.0,3.079391844816513,3.7513209316283285,2.6060763297732095,4.38244227605178,4.275206114253678,2.9789501140689554,5.151724853642897,5.3301105084573015,3.7339891652172423,3.4601627313065455,2.797754974317935,3.6567641528710073,3.441934310177791,3.6276477439330375,3.4946603595669696,2.546770661190602,3.1431056538634783,4.209084435137183,5.542263371022155,2.8854192953688216,4.259277262927615,3.505196411331948,3.4151389538805303,3.6294350299977367,4.189422331444433,3.6853941994842607,3.163560406908909,3.805993195832425,3.1532721885973873,2.700014531599389,4.229632051987149,3.7438680686012287,3.7507771690697327,3.968525047974423,3.3981190216067785,3.689168666878493,3.8115741101067933,3.655587608403617,3.304449881321635,4.018078573646499,5.187904135136741,2.9451805610001225,2.8887320586997154,3.942266948683935,4.458291584215704,3.8023295236333716,3.742009933161629,4.068903457211215,3.0451066270747607,3.5868121680721554,4.108980708027769,3.3324580144878038,2.866784744606141,3.19379652291435,2.7244802697103863,5.539132544079234,2.821077091710089,3.865662079477821,3.7252374100882126,3.5775561759539496,3.4088196616313264,4.100874601216285,2.855975219683219,3.946826311848933,2.7944170484001085,3.1500625254072925,3.8634722994084827,2.953804250658007,3.4920356921406235,2.5349423344105952,2.788053340733713,3.6698163789959843,4.118433183375358,3.008763841853601,3.888664441982918,5.129360182718924,3.7230017221700424,2.8194144526609053,3.062799946057507,4.326735986106816,4.141592370949475,2.9800859062827287,4.689385892474871,3.8872657183191794,3.934028362662012,2.5828430221899246,3.1733986735620814,3.2801328441509336,4.3333098300885755,3.480965803724401,3.015980891174663,2.9226417831280376,3.5120186581989277,2.7475937240608306,3.1304050084044683,2.8878973261232717,3.303282769190208,3.3304791003814755,3.0034846991139896,3.3566332617432737,3.016480914266591,4.674807773558112,6.827767110108472,4.595329973778348,3.1142281492165607,3.891921367873751,2.4254642602730048,4.040261456685215,2.7535242331480863
cell370_HeLa_,4.011542342359636,2.913446821867352,3.039220826637669,2.783044742883753,2.7979746056289,3.606821016706118,3.581124691602719,3.0657106282212085,2.942113162606128,3.424268713102501,3.079391844816513,0.0,3.091835222029557,2.843301857130038,4.300393392105271,4.3996540630041965,3.358246708282393,4.697307701026143,3.985965334539697,2.690274765600366,4.0474799345280275,3.4903651421379265,3.162094555824405,3.3825682724016315,3.558676949687366,3.6850781518958993,2.8581978243020445,2.271665159819222,4.759912267969856,4.382016376906798,2.641503713683826,3.3366350428772265,3.380224633794291,3.113102547317659,3.803277461706985,3.1023019354908214,3.6622913865953715,3.953933270495023,3.1293766502831994,3.1960256229256903,2.8377441313891096,3.1011644130151383,3.294110023574572,4.269340375458798,3.7597248675151955,3.238426626911455,3.014730889876036,3.0160489133399935,2.896609887349703,3.0942549888326316,3.042658127241123,4.173062821799759,3.9114185781044672,3.0881192640253206,3.2693883805998993,3.6695568222439627,3.385538349260961,3.068818090791751,3.917342122526101,2.9023285064157145,4.266437314872807,3.291737883066313,2.653194641043557,3.424995581131153,2.5651052046329568,3.133944930289234,4.93280629460093,2.961600411226457,3.583031956844767,3.988566698068089,3.4951944067950045,3.451144022531123,3.7721141042249036,3.2376863146944785,4.302148865335852,3.645420179421814,3.3128601453792976,3.4057831528880547,2.716797228962827,3.7775002848828767,2.679079833664783,3.0558612493375046,3.603539650673566,3.061969313525541,3.1459475398617514,3.171714492077958,3.682711365993415,3.079946798407156,2.8832570053532285,3.3123465397666063,3.801550940836295,4.438763988211129,2.5927481945515622,3.5583438489297183,3.494350746351518,3.2716461727289614,2.422754828711759,3.1799717789973125,3.0412680575079896,3.97246311048528,3.5025863039757925,2.984306957650447,3.1012376154641923,3.654647990215489,3.3318377523603124,2.908694011805557,2.7164241252450605,3.8003701044028997,2.5972592809076094,2.95116643245123,3.138419236495232,3.350376431099453,5.231280639669451,4.994255227224021,3.60596474909662,2.640719607595056,3.2544876431548175,3.1635808723885948,4.12409455289494,2.594413564081071
cell361_HAP1_,4.553280894851461,3.1080620743199754,3.2980497813576015,3.053339486880043,3.066830790501693,4.149955273152636,4.0444644901290925,3.424667943971958,4.185841330833369,4.197983517646247,3.7513209316283285,3.091835222029557,0.0,3.03519916221677,4.2779514872623245,5.380486879735102,3.8033187723582484,4.062676030070186,3.7072149042530973,3.361018409300004,4.163376149579139,4.192235091934238,3.6112742568757144,3.6707814906504517,4.052553049460046,4.659737995634707,3.3209337756507122,2.4046840483483836,5.4994296803007465,4.455851187422436,2.7916050629812474,3.783257160239984,3.793288865992886,4.139899082710574,3.9812885899122303,3.0999355499599046,4.125043965883284,4.416936465534751,3.546871130711298,3.9544095416827,3.0644379822431542,3.2603804665182987,3.486479427103485,5.0932105111633135,4.1141864104908,3.2933527951943278,3.2874063311679977,3.0117187093401734,3.4697909788687396,3.55174578308481,3.985036298816243,4.10622640926488,4.592713476598407,3.9892833439495066,3.5445954594671853,3.6370701339978213,3.9950484564219035,3.2349069749021133,4.021884124016421,3.2544703056857656,4.736071027128471,3.2893368760497252,2.7785904852508825,3.664927987393953,3.048159121047715,3.547526645953139,4.305318783155752,3.593694802730029,3.4868399370943695,4.122021578123845,4.297982319228813,3.4400120128918417,4.008702483319357,3.464124139490762,4.792528971851012,4.21305484493082,3.861862844819978,3.5364920060630842,3.2281577261653585,4.405031043359509,3.2004552818449774,3.402454384912007,4.20193472680022,3.2260715438373593,3.2860805575480834,3.2467830502416826,3.704310067297185,3.1453623996511766,3.334983975640144,3.2671038280563804,4.168173434679051,5.078172574049676,3.405495793701839,3.4639222085863244,3.7208075926921875,3.7789286225684906,3.2994031259789605,3.322485731256893,3.5085288150900507,3.303733001706148,3.9463710430208803,3.824825181154551,3.4202949321179137,3.795011476376793,3.7560927243573428,3.2044160738369056,3.1967202567040838,4.814156366059901,3.055112406787406,3.714702128325025,3.5692290575402623,3.832418601284571,5.969427041127533,4.663107204416324,3.4812380540746433,2.7903471112002283,2.983145559272068,4.128576406583269,4.577139611361539,3.2221158561623464
cell38_HAP1_,2.5395283207294463,3.2575773148110088,3.667306156747813,3.379440372248065,2.53756567514078,3.8279184904928516,3.205455300940365,3.364027662372549,1.6380110677696735,3.114805239842932,2.6060763297732095,2.843301857130038,3.03519916221677,0.0,3.895333587884031,3.325259998934256,2.9727818476695305,4.430190189325945,5.296672766374176,3.6351256373624947,2.5818968288739135,1.8111148582431613,3.5841976782997773,2.91391802656,3.2528765787848726,3.0618928577234032,1.5549182191321311,3.0486986530040983,2.9099073517623193,6.481058934258257,2.555374335142365,4.210196341131263,3.460433807360773,2.73394148573407,3.007292856362215,3.881056574471324,3.794090889655302,1.982132389420544,3.293798985995317,2.2760917753567993,1.5017242637968868,4.112678008035126,4.214329231981982,2.597779151411533,3.300136202666075,3.433141369047796,3.158182637056983,3.7734099403215087,3.076157703603826,2.7381979387133106,3.889337852389656,5.316068485535574,2.081826254228823,2.4901414634068484,3.069318624190366,3.898465014247167,3.361157902502899,3.469871567371145,3.3776722024445833,3.232305367811648,2.4241456779019,4.269750964702265,3.0293225693622854,2.4508140509233787,2.3881226894424876,2.0528317917151515,5.122486600122217,2.1941570354389324,2.7056901909842965,3.3462414270854697,2.765608248147177,3.588128797302659,3.1443439109917284,2.80747657917869,2.966004466670708,1.8407910534232408,2.651274603207512,3.3715016353717755,2.8193754408128555,2.7069065990899963,1.8131773813351493,2.7158463260827723,3.241628181865763,3.7743759704812927,2.0661118367286244,4.058332990064995,5.077042435614097,3.534745229553773,1.9080051336519481,2.00586687503045,4.269107636509679,2.6621398491837818,2.511646048024325,4.234544407144366,3.3299666359244355,3.882450960845175,1.6953473792975453,2.401193815196909,2.4643720099028537,4.183663100285786,2.877092269686786,2.258408505604386,2.887468927704163,3.204230207669681,2.62491043761933,2.8989236365465834,2.275600583829293,2.217768214001154,2.974325337098363,2.690293842341041,3.573814408744707,2.205217302897081,3.6764420620874185,6.920248846627361,4.898516193260085,2.665399402117279,4.252384602369506,1.776301762467794,3.294695286566848,1.8741106327640107
cell456_HAP1_,5.5429447847955515,3.6289094522133163,3.685530304427864,4.0309392963167525,3.972337862169864,4.511844769114498,4.830876160414643,3.85523672070389,4.837408152733673,3.8713854787060926,4.38244227605178,4.300393392105271,4.2779514872623245,3.895333587884031,0.0,5.325763929029369,4.288934397840725,4.7762045807866755,4.866576717024954,4.220911809336138,5.1645951565425054,5.07793664124,3.602046816310655,4.247772697437014,4.6421446061480705,4.346301767463787,4.110386310107896,3.7185360872092996,5.465112854713771,4.8155713729367475,3.456994058859472,4.370106289347779,4.3759599840426535,4.769718969189564,4.712617310101873,3.983780451028661,3.923437914374806,5.211728801593394,3.968549111882144,4.85342041273705,4.68533152572323,4.080429366700344,3.9767918620451472,5.308499135686806,4.595162978082596,3.4224405310661545,3.6318616680183418,4.01861445819048,3.8660547521634,4.524878972248951,4.0897901467632725,4.691837927596802,5.2522889512996125,4.144799810601414,4.847384996682692,4.4793298035001925,3.7784008235386013,3.67096322044335,4.24972540278711,3.622600737177325,5.386250147620723,3.959465932073746,3.9133071167524833,4.519002352013489,4.117248212996991,4.409838044327166,4.983030013272007,4.050738179239808,4.450334682082638,4.225785795666241,4.5329534358691825,4.3314245701848275,4.414516861596082,4.02346270568916,4.8099954728642995,4.990529917542057,4.389098791176468,4.490173885784172,3.5164020260104074,4.974577134473254,3.6860554239177117,4.134867460335695,4.1170936565574525,3.791701379572327,4.609058672941529,4.283524006490551,4.5775447375464,3.9801306936328675,4.284210273121633,4.607414995916134,4.757722225429514,4.908342411752828,4.37758961805498,4.717476061664295,4.2648463115641295,4.2092029616736335,4.2278565849580465,3.939076926976535,3.7971392177701,4.173169274875895,4.78894191155288,4.418421817180572,3.6671764056877447,4.246283144288484,4.535099890213013,3.6919209524801824,3.8645645714965804,5.068000721932515,3.672121685727128,4.359671524000698,4.182085265962924,4.211990902386772,5.664389095975656,5.2362416041272715,4.410629993795835,4.193864533157784,3.736640878358357,4.624097181387961,4.9008022990220335,4.367968715164435
cell577_GM12878_,4.009251990366462,4.603357745321748,4.823782766153089,4.70896509343874,4.128752611793515,4.524019486361892,4.477011325664044,4.602246934054532,3.4875164532030474,4.53875306713793,4.275206114253678,4.3996540630041965,5.380486879735102,3.325259998934256,5.325763929029369,0.0,4.110495605474983,6.197947341560147,6.328261946664635,5.093788125263501,4.688118959999667,4.094020414086736,4.583751150294445,4.375563298367421,4.342787794124781,3.961163019070539,3.3052757176017566,4.421542991998705,4.063513263080536,7.302797652547689,4.143654001559778,5.09606001645685,4.181476428197845,4.038487802232851,4.325843750902008,5.409477345697896,4.3229602258506015,3.7695210758465563,4.6298718836827355,3.3737780810005216,3.540761542763037,5.4227039209296946,5.253059417117559,4.011809370755424,4.960753290329996,4.591687888091787,4.814260586873395,4.726224084003343,4.612636263165641,3.888607103112344,4.9744637972329695,5.431237611205157,3.7050853314217154,4.216010904818473,4.2948194234729105,5.350637248274429,4.652295026118617,4.6518284872697135,4.495845094773665,4.463824295670813,4.015004759487912,5.441254486973666,4.501625134685482,4.46032976732211,3.9737728196255446,4.164881095189905,6.547680829065282,3.6311410764316387,4.412818823074971,4.728350010902124,4.273173084819117,4.916239434231477,4.863348542156788,4.282317254383161,4.650677372227024,3.9934959148120868,4.010943287630397,4.847700359027661,4.29376254659886,4.133348629288836,3.1221239787367114,4.443179421348534,4.204918998165643,4.877554718493268,3.938570262154352,5.662592136902422,6.448641524171765,4.75138597735783,3.4237323483238784,4.00613514389044,5.6551873926211655,4.526421152728924,3.844616667237831,5.87590703754675,4.331337538674569,4.673080074346418,3.4938005790707676,3.9444290497879746,3.8209732313436784,5.53243355895504,4.934526829106524,3.5534582044666667,4.4252953941426325,4.835336298169675,4.403179988587434,4.400712904269085,3.9337785239790333,3.8272614625723236,4.025668390038681,4.489295274911249,4.793275739931152,3.7459749056020875,4.832786953235749,8.257738515383917,6.278133041608597,4.195855320740643,5.3874456119145355,3.6339097359241888,4.892686119389124,3.315580518660406
cell587_K562_,3.9993982562736754,3.759866765183795,3.7559428529980234,3.504430192926614,3.0624602262716722,4.237329249294922,4.169882154552994,3.9231434824870637,3.231557478032422,3.565961999253186,2.9789501140689554,3.358246708282393,3.8033187723582484,2.9727818476695305,4.288934397840725,4.110495605474983,0.0,4.901114469697392,5.122515490362451,3.9156701272086263,3.5007694361075936,3.31598565728621,3.783251748954127,3.8317972506328317,3.5735257835975065,3.950257346543684,2.7993768325096458,3.3526510721698712,4.831961511741774,5.52331979289828,2.8064654709038654,4.4202963778222415,3.779822634712527,3.504385221240413,3.4841425968530326,3.8322689237302274,3.219748600964766,3.593156284297903,3.6238546812345636,3.413639071708902,3.2596613219838764,4.048820875510946,3.9094065891699294,4.356320576891303,4.389157817496667,3.6004878886069553,3.8899365358001905,4.038916841289322,3.7564493520968276,3.8094397782323286,4.312587199147057,4.8028877531656535,3.2974621507241784,3.230414979912869,4.007637910929717,4.434622761740307,4.161312653866701,4.174655503587038,4.119536404547237,3.170240189111753,4.232601049163344,4.204201037744984,3.2073073319896146,3.0887816695001153,3.919430662051202,2.8962595983632973,5.486458644004825,3.020892496578008,4.1315865965029985,3.58301031560426,3.8025258346976223,3.594055973520873,4.277420734080537,2.955423337915911,4.031357319131391,3.1473076514521487,3.4778062602216053,4.025178594592768,2.8991739604428712,3.267389455658072,2.664927402723,2.7513616692921774,3.914326548348938,3.9197994380135492,3.376635703597948,3.7502307204810235,4.737686058886117,4.0184451572833915,3.1009800388984097,3.5477579310936322,4.641694964964842,4.690674145208405,3.7385158765493784,4.875227076532724,3.622735351223865,4.326864098063678,2.6710460545194668,3.1756667228803117,3.8168355482221994,4.343157314743763,3.6596374593978194,3.4400079446221348,2.7196581123777137,3.597211560855829,3.1709922341911776,2.8206400553231434,3.1124514082977877,3.4607312864038713,2.950153004103296,3.0396716710007685,3.1963344811203944,3.233090791957543,4.836318348720343,6.675338688313181,4.467124236482043,3.2815877137293628,3.939554018553695,2.8324885289121506,4.124073114896296,3.153278455582919
cell478_HAP1_,6.452403162253626,3.5832365296196236,4.502196567496937,4.445113967482788,4.174097608934849,5.007805426607947,4.787843856594389,4.4129982084190456,5.690355827743865,4.646105909422676,5.151724853642897,4.697307701026143,4.062676030070186,4.430190189325945,4.7762045807866755,6.197947341560147,4.901114469697392,0.0,4.069905873996646,4.013072962043028,5.920226823724139,6.065468631240102,3.6123058582988268,4.903192167074317,5.11833396337185,5.340193090140081,4.846254542174527,3.7576826775345595,6.996087086784755,4.5445164752481535,4.197913809150785,4.4117124717401115,4.755390149611962,4.924966604895397,4.852146666465956,4.107642117371865,4.642589381854883,6.039064939201755,4.174956939858409,5.509643207815124,4.856713231496177,3.771141760011261,4.467776418063917,6.769708429478049,5.166262820526959,3.69062418807874,4.251732963979645,4.3391261513221435,4.1415338909830535,4.979539072789012,4.3517869800994085,4.621050791814098,5.97304731454426,5.059585930823281,4.944402875938438,3.9670238352029115,4.011066480369242,3.8915407877964223,5.284470702030271,3.9408636123777163,6.476876219627789,3.7738255522527915,3.836621101189728,5.512984263268972,4.535124352341972,5.040103960906633,5.218898184956537,4.562012949309468,4.617677940043831,5.267933453214602,5.130436322807652,4.688956601259687,5.119982133421606,4.431979453538476,6.05114270766855,6.041708815686233,4.516713390003012,4.49962270743404,4.315775171440144,5.470154489962857,4.235038345666139,4.733057046283503,4.812869720401953,3.9351253311070753,4.460703059130614,3.9888754025175945,4.15481666844159,3.547656257218085,4.813633554228797,5.223399843458999,4.9201007479008005,6.242304084628003,4.767416830645088,3.9375542434306086,4.950310859450257,4.235916093828871,4.401568121908487,4.296624032137698,4.315088396075897,3.9046839618370557,5.670536772638369,5.151919245230214,4.3475825211433206,5.023982434520679,5.401870343950838,4.251086625576592,4.4598043671701255,5.8924001551814795,3.815083821085256,4.658657786596047,4.37963333644932,5.272210309153559,6.899626622540691,4.801994050566594,3.9365214750511317,4.137253385306327,3.8687535663524253,5.3159306839355605,5.868525602916352,4.726341899244824
cell43_HAP1_,7.102821037634969,3.1063656357902625,3.426961893826839,3.7090271960934897,4.146530092630265,4.038057610380436,4.740826524711713,3.717554454871977,6.398884715263089,5.221296738586088,5.3301105084573015,3.985965334539697,3.7072149042530973,5.296672766374176,4.866576717024954,6.328261946664635,5.122515490362451,4.069905873996646,0.0,3.188764003763727,7.158800875060356,7.165249543597678,2.946315869725834,4.511829833252326,4.655162057787102,5.692383761727111,5.49144906238346,2.586968230814853,8.228718565843074,2.694586744283651,3.863068096428953,3.426948982011408,4.372298099516114,5.236822320854348,5.294133102903158,3.085053573612107,4.395729572777947,7.379827726058707,3.93714199775526,5.963760778776049,5.494841061015952,2.7361889008828153,3.199338037903371,7.807170008716472,5.247994506861454,3.1429480352176973,3.9088582361198823,2.924233009295998,3.997789268070518,4.7786267901414865,3.9363876418831265,3.0236424527420773,7.538696750418255,5.653038165488274,4.355131476975585,3.378979549688313,4.474771831839984,3.0181222401340078,4.42707302992288,3.4272142168166373,7.645986841496082,2.4729781931907926,3.3439049557245077,6.0524144416559675,4.360499119740247,5.672913587795352,3.8592400679339987,4.866067003642847,4.5181257778083985,5.418478494941618,6.008044906718306,3.868707327850241,5.464551626708205,4.413236560650745,6.981845094354346,7.106539735363052,4.96511894034426,4.139477147984628,3.971403955487788,6.554109548153234,4.406722811370663,4.6565604005259615,5.069871123189984,3.1354248226311467,4.769628189207489,2.8390217196271137,2.4388923399419022,3.4233042616829064,4.942737251023761,6.006506274040241,4.516766403376196,7.514380099681652,4.683006545578847,3.298800697370628,4.180013019447284,3.426113879076779,5.006272636633903,4.897173660136521,4.299730476642848,3.13486959893734,6.235498994815435,5.703686619366896,4.084297187228267,5.131859581311125,6.02190325628044,3.9879770502460032,4.713479903970857,7.351115157204225,3.132223724594544,4.964922285821843,4.069288162555206,5.699747349684587,7.801183735761853,2.871384076013596,2.982862848837211,3.7603023105036026,2.780031741019525,6.378541153047406,6.524217285068717,5.194123217768503
cell342_HeLa_,5.25061779165633,2.8996374143759445,2.711442751313939,2.7454422571165735,3.1100235542350676,3.8341263128457745,3.852479835298314,3.0965205117945267,4.447802681417048,3.8479628042335943,3.7339891652172423,2.690274765600366,3.361018409300004,3.6351256373624947,4.220911809336138,5.093788125263501,3.9156701272086263,4.013072962043028,3.188764003763727,0.0,4.856359197353297,4.780600807977287,2.6873102552526413,3.6668130208647636,3.4522442003089564,4.313087408828735,3.8129439953242708,2.103043587379847,6.31843262977177,3.203896286662787,2.808017987746406,3.2995729604646087,3.7172683424997697,3.736959125046573,4.00491269855681,2.959105401590411,3.8170781992450573,5.093181931211044,3.2385675442290225,4.309111308405931,3.6191297159910882,2.842404496737121,3.1329772392839903,5.6944702740008175,4.1992581749423605,3.053772920050119,3.1748472903584686,2.6817363715314206,3.0817318396730746,3.8297494235777103,3.171314216525142,3.336777181816882,4.996875063569965,4.222927211086826,3.741099510536059,3.4292737900791117,3.3667889395547563,2.772281077917941,4.26518297951999,2.5966852016486195,5.574857581139362,2.610035869217641,2.766576182319829,4.3335351250990115,3.1826531935110083,4.101935246847376,4.3014676644188246,3.4005442796129897,3.383876287103885,4.292475530047975,4.339880534529078,3.292922171504626,4.616735690178508,3.3638161182395456,5.2260919553110625,4.802170137583447,3.440494815825973,3.617433431152822,2.80661919782723,4.639755767597499,2.8814310734497903,3.2868077443840393,4.033986581490373,3.072030948843211,3.5225464165555604,2.8117531902328166,2.8031926901539137,3.00820947802718,3.467215194572241,4.264305920189522,3.9384117261989924,5.373387736374265,3.558377082339018,3.5219155664671504,3.561189911763086,3.194000898688966,3.2920124042630294,3.675346692484383,3.313147939437563,3.4405822700171287,4.6255106359736295,3.8284291658606815,3.155902809326988,3.927577924806161,4.234813582271063,2.9601695701506037,3.2411089384558838,4.923203227999558,2.7719055269366737,3.418015620032336,3.1081968066109633,4.08154003004419,6.2328327842572175,3.8068554981695417,3.2277397294761263,2.7259292721494477,2.591295174202929,4.298869908102263,4.755983510776721,3.426566837138803
