,file_name,nonzero_values
1065,arc_pair_724261,252
1066,arc_pair_348684,297
1067,arc_pair_218602,320
1068,arc_pair_559935,312
1069,arc_pair_373184,466
1070,arc_pair_639361,387
1071,arc_pair_317695,474
1072,arc_pair_653897,583
1073,arc_pair_417554,382
1074,arc_pair_85899,587
1075,arc_pair_104224,395
1076,arc_pair_533693,480
1077,arc_pair_574318,334
1078,arc_pair_706310,1909
1079,arc_pair_188351,692
1080,arc_pair_431523,487
1081,arc_pair_582077,365
1082,arc_pair_717444,274
1083,arc_pair_516532,736
1084,arc_pair_577021,329
1085,arc_pair_169201,457
1086,arc_pair_354648,357
1087,arc_pair_126640,274
1088,arc_pair_270075,451
1089,arc_pair_426966,267
1090,arc_pair_449092,467
1091,arc_pair_560567,351
1092,arc_pair_131306,520
1093,arc_pair_588753,312
1094,arc_pair_92063,280
1095,arc_pair_402869,293
1096,arc_pair_292836,264
1097,arc_pair_473183,875
1098,arc_pair_447576,436
1099,arc_pair_647641,1373
1100,arc_pair_719289,356
1101,arc_pair_489670,382
1102,arc_pair_65008,536
1103,arc_pair_455818,374
1104,arc_pair_469074,328
1105,arc_pair_198078,419
1106,arc_pair_613159,342
1107,arc_pair_719636,413
1108,arc_pair_669656,728
1109,arc_pair_186436,862
1110,arc_pair_59921,1616
1111,arc_pair_575270,867
1112,arc_pair_600325,1368
1113,arc_pair_359216,555
1114,arc_pair_320765,311
1115,arc_pair_412185,2146
1116,arc_pair_409663,606
1117,arc_pair_657704,897
1118,arc_pair_296033,473
1119,arc_pair_462287,292
1120,arc_pair_610325,514
1121,arc_pair_309058,447
1122,arc_pair_298884,293
1123,arc_pair_694660,277
1124,arc_pair_9539,515
1125,arc_pair_441699,330
1126,arc_pair_441363,466
1127,arc_pair_374246,425
1128,arc_pair_603677,420
1129,arc_pair_179313,329
1130,arc_pair_307768,542
1131,arc_pair_170562,301
1132,arc_pair_548670,328
1133,arc_pair_109912,547
1134,arc_pair_25587,312
1135,arc_pair_121582,914
1136,arc_pair_9885,331
1137,arc_pair_370710,384
1138,arc_pair_431827,334
1139,arc_pair_66809,307
1140,arc_pair_637797,425
1141,arc_pair_725831,533
1142,arc_pair_445265,570
1143,arc_pair_364753,279
1144,arc_pair_51783,524
1145,arc_pair_103109,367
1146,arc_pair_562624,340
1147,arc_pair_274061,280
1148,arc_pair_46945,406
1149,arc_pair_256813,375
1150,arc_pair_120239,579
1151,arc_pair_439144,545
1152,arc_pair_332830,703
1153,arc_pair_318472,375
1154,arc_pair_317857,337
1155,arc_pair_397002,440
1156,arc_pair_211618,448
1157,arc_pair_505060,448
1158,arc_pair_721608,491
1159,arc_pair_77961,573
1160,arc_pair_438186,516
1161,arc_pair_496881,401
1162,arc_pair_22184,423
1163,arc_pair_524697,463
1164,arc_pair_514221,553
1165,arc_pair_2549,351
1166,arc_pair_187335,691
1167,arc_pair_259965,381
1168,arc_pair_504221,1840
1169,arc_pair_618257,661
1170,arc_pair_591175,548
1171,arc_pair_726964,297
1172,arc_pair_196461,368
1173,arc_pair_376502,277
1174,arc_pair_533447,421
1175,arc_pair_550169,350
1176,arc_pair_21747,309
1177,arc_pair_145856,523
1178,arc_pair_683408,250
1179,arc_pair_102124,340
1180,arc_pair_563609,626
1181,arc_pair_377313,342
1182,arc_pair_216098,436
1183,arc_pair_360985,331
1184,arc_pair_134915,262
1185,arc_pair_82521,313
1186,arc_pair_230450,299
1187,arc_pair_542791,987
1188,arc_pair_400680,684
1189,arc_pair_366797,369
1190,arc_pair_161365,789
1191,arc_pair_37056,417
1192,arc_pair_476456,292
1193,arc_pair_682126,788
1194,arc_pair_27955,708
1195,arc_pair_420666,450
1196,arc_pair_415528,398
1197,arc_pair_636485,884
1198,arc_pair_289942,333
1199,arc_pair_52910,491
1200,arc_pair_165263,302
1201,arc_pair_693672,361
1202,arc_pair_303678,381
1203,arc_pair_234393,338
1204,arc_pair_444032,576
1205,arc_pair_213849,472
1206,arc_pair_531250,429
1207,arc_pair_567430,2044
1208,arc_pair_649864,427
1209,arc_pair_295062,350
1210,arc_pair_108303,384
1211,arc_pair_555668,288
1212,arc_pair_402982,1081
1213,arc_pair_701302,464
1214,arc_pair_75419,366
1215,arc_pair_317512,430
1216,arc_pair_98585,339
1217,arc_pair_627502,740
1218,arc_pair_196532,338
1219,arc_pair_306753,354
1220,arc_pair_605920,426
1221,arc_pair_340830,645
1222,arc_pair_324272,330
1223,arc_pair_58367,399
1224,arc_pair_329440,399
1225,arc_pair_519405,446
1226,arc_pair_578116,671
1227,arc_pair_467928,639
1228,arc_pair_719362,286
1229,arc_pair_422964,311
1230,arc_pair_130106,353
1231,arc_pair_151415,271
1232,arc_pair_463438,992
1233,arc_pair_678006,265
1234,arc_pair_443962,341
1235,arc_pair_423363,501
1236,arc_pair_94119,519
1237,arc_pair_257982,1018
1238,arc_pair_368859,767
1239,arc_pair_561272,268
1240,arc_pair_197636,294
1241,arc_pair_196924,351
1242,arc_pair_132584,413
1243,arc_pair_724559,367
1244,arc_pair_728983,835
1245,arc_pair_569212,296
1246,arc_pair_173071,292
1247,arc_pair_358016,398
1248,arc_pair_660436,407
1249,arc_pair_167032,285
1250,arc_pair_245815,534
1251,arc_pair_565231,455
1252,arc_pair_612359,345
1253,arc_pair_28989,889
1254,arc_pair_134450,801
1255,arc_pair_367305,344
1256,arc_pair_415085,444
1257,arc_pair_641015,451
1258,arc_pair_338969,271
1259,arc_pair_212649,425
1260,arc_pair_528499,446
1261,arc_pair_334049,319
1262,arc_pair_195575,445
1263,arc_pair_696831,301
1264,arc_pair_370614,390
1265,arc_pair_528860,2282
1266,arc_pair_470185,354
1267,arc_pair_311757,388
1268,arc_pair_623280,464
1269,arc_pair_60565,415
1270,arc_pair_332522,414
1271,arc_pair_50429,289
1272,arc_pair_17008,310
1273,arc_pair_398565,309
1274,arc_pair_51238,340
1275,arc_pair_692937,258
1276,arc_pair_237911,624
1277,arc_pair_418658,311
1278,arc_pair_396081,379
1279,arc_pair_288607,486
1280,arc_pair_632307,475
1281,arc_pair_546910,1161
1282,arc_pair_484054,303
1283,arc_pair_2508,293
1284,arc_pair_51812,354
1285,arc_pair_625991,540
1286,arc_pair_404801,437
1287,arc_pair_569750,635
1288,arc_pair_447560,410
1289,arc_pair_144640,532
1290,arc_pair_296530,712
1291,arc_pair_133287,370
1292,arc_pair_201659,292
1293,arc_pair_336218,1191
1294,arc_pair_117388,536
1295,arc_pair_722435,579
1296,arc_pair_246782,319
1297,arc_pair_134407,610
1298,arc_pair_307953,561
1299,arc_pair_367352,327
1300,arc_pair_444659,446
1301,arc_pair_22983,337
1302,arc_pair_73826,347
1303,arc_pair_387556,418
1304,arc_pair_362500,313
1305,arc_pair_416979,338
1306,arc_pair_16025,407
1307,arc_pair_136590,968
1308,arc_pair_678401,398
1309,arc_pair_179978,379
1310,arc_pair_245141,335
1311,arc_pair_119379,357
1312,arc_pair_611522,271
1313,arc_pair_551693,502
1314,arc_pair_426136,412
1315,arc_pair_230411,289
1316,arc_pair_272662,576
1317,arc_pair_383352,305
1318,arc_pair_58598,375
1319,arc_pair_190649,264
1320,arc_pair_540295,469
1321,arc_pair_124240,619
1322,arc_pair_351077,448
1323,arc_pair_140551,1168
1324,arc_pair_108285,334
1325,arc_pair_20300,516
1326,arc_pair_186637,347
1327,arc_pair_386500,354
1328,arc_pair_494306,402
1329,arc_pair_412384,397
1330,arc_pair_485517,518
1331,arc_pair_1076,329
1332,arc_pair_318018,732
1333,arc_pair_706238,1222
1334,arc_pair_301669,298
1335,arc_pair_415011,1163
1336,arc_pair_691663,319
1337,arc_pair_612119,378
1338,arc_pair_433089,402
1339,arc_pair_457798,493
1340,arc_pair_374786,237
1341,arc_pair_58824,452
1342,arc_pair_254951,899
1343,arc_pair_287566,629
1344,arc_pair_534838,491
1345,arc_pair_411117,499
1346,arc_pair_172565,603
1347,arc_pair_547415,359
1348,arc_pair_671821,401
1349,arc_pair_424609,348
1350,arc_pair_44554,437
1351,arc_pair_505236,513
1352,arc_pair_647010,370
1353,arc_pair_696630,862
1354,arc_pair_370815,313
1355,arc_pair_231781,447
1356,arc_pair_244681,316
1357,arc_pair_641347,287
1358,arc_pair_313438,1393
1359,arc_pair_714439,821
1360,arc_pair_278644,256
1361,arc_pair_540503,343
1362,arc_pair_728805,431
1363,arc_pair_683598,819
1364,arc_pair_292158,866
1365,arc_pair_532329,324
1366,arc_pair_234995,525
1367,arc_pair_94420,713
1368,arc_pair_730023,596
1369,arc_pair_519583,320
1370,arc_pair_242240,364
1371,arc_pair_79046,432
1372,arc_pair_428915,290
1373,arc_pair_551257,339
1374,arc_pair_30880,596
1375,arc_pair_284126,692
1376,arc_pair_527982,464
1377,arc_pair_475939,413
1378,arc_pair_704086,343
1379,arc_pair_274722,305
1380,arc_pair_582333,396
1381,arc_pair_360403,368
1382,arc_pair_90199,412
1383,arc_pair_109617,339
1384,arc_pair_115634,714
1385,arc_pair_396783,537
1386,arc_pair_536444,760
1387,arc_pair_152491,497
1388,arc_pair_575925,457
1389,arc_pair_172924,870
1390,arc_pair_227194,332
1391,arc_pair_527605,324
1392,arc_pair_557854,274
1393,arc_pair_514535,564
1394,arc_pair_407581,723
1395,arc_pair_614130,381
1396,arc_pair_140506,356
1397,arc_pair_684066,562
1398,arc_pair_289190,382
1399,arc_pair_314579,402
1400,arc_pair_579843,299
1401,arc_pair_377057,900
1402,arc_pair_702693,277
1403,arc_pair_158970,329
1404,arc_pair_414342,416
1405,arc_pair_283122,400
1406,arc_pair_25440,291
1407,arc_pair_471612,322
1408,arc_pair_299485,848
1409,arc_pair_140910,537
1410,arc_pair_349555,814
1411,arc_pair_268490,423
1412,arc_pair_337560,349
1413,arc_pair_190472,376
1414,arc_pair_440636,377
1415,arc_pair_598786,350
1416,arc_pair_181263,313
1417,arc_pair_370511,796
1418,arc_pair_211730,447
1419,arc_pair_49018,317
1420,arc_pair_58609,333
1421,arc_pair_632794,824
1422,arc_pair_339084,365
1423,arc_pair_116809,582
1424,arc_pair_617570,909
1425,arc_pair_64273,405
1426,arc_pair_227747,464
1427,arc_pair_714878,236
1428,arc_pair_92059,438
1429,arc_pair_306728,617
1430,arc_pair_57840,854
1431,arc_pair_45484,490
1432,arc_pair_476641,339
1433,arc_pair_683170,426
1434,arc_pair_237747,415
1435,arc_pair_147410,294
1436,arc_pair_730074,835
1437,arc_pair_270366,319
1438,arc_pair_298502,565
1439,arc_pair_177399,991
1440,arc_pair_336808,466
1441,arc_pair_678207,752
1442,arc_pair_711046,287
1443,arc_pair_272064,497
1444,arc_pair_308409,762
1445,arc_pair_313615,325
1446,arc_pair_552713,310
1447,arc_pair_78495,460
1448,arc_pair_264919,703
1449,arc_pair_591227,400
1450,arc_pair_312454,423
1451,arc_pair_620479,310
1452,arc_pair_422323,693
1453,arc_pair_176422,402
1454,arc_pair_462497,387
1455,arc_pair_509604,497
1456,arc_pair_203062,236
1457,arc_pair_280348,328
1458,arc_pair_709499,795
1459,arc_pair_717487,371
1460,arc_pair_433477,337
1461,arc_pair_227497,328
1462,arc_pair_35006,348
1463,arc_pair_63666,350
1464,arc_pair_377942,953
1465,arc_pair_167376,442
1466,arc_pair_207922,297
1467,arc_pair_468425,278
1468,arc_pair_559919,1474
1469,arc_pair_174809,254
1470,arc_pair_240400,448
1471,arc_pair_397645,325
1472,arc_pair_192770,544
1473,arc_pair_197122,391
1474,arc_pair_497584,382
1475,arc_pair_505277,365
1476,arc_pair_635694,422
1477,arc_pair_100861,1240
1478,arc_pair_14188,364
1479,arc_pair_365355,329
1480,arc_pair_665209,327
1481,arc_pair_535012,433
1482,arc_pair_123602,336
1483,arc_pair_607136,826
1484,arc_pair_337126,280
1485,arc_pair_650844,487
1486,arc_pair_100532,386
1487,arc_pair_27742,743
1488,arc_pair_381142,299
1489,arc_pair_584249,398
1490,arc_pair_552969,238
1491,arc_pair_156647,313
1492,arc_pair_637095,372
1493,arc_pair_735630,520
1494,arc_pair_6822,305
1495,arc_pair_613030,368
1496,arc_pair_208012,240
1497,arc_pair_578481,383
1498,arc_pair_125369,501
1499,arc_pair_523980,305
1500,arc_pair_400878,431
1501,arc_pair_102919,492
1502,arc_pair_492913,312
1503,arc_pair_527490,427
1504,arc_pair_657397,389
1505,arc_pair_404616,314
1506,arc_pair_66576,342
1507,arc_pair_19581,375
1508,arc_pair_106777,747
1509,arc_pair_377850,372
1510,arc_pair_382105,355
1511,arc_pair_250142,426
1512,arc_pair_674273,454
1513,arc_pair_150547,248
1514,arc_pair_74818,449
1515,arc_pair_651097,489
1516,arc_pair_535229,539
1517,arc_pair_626450,295
1518,arc_pair_304884,757
1519,arc_pair_278594,286
1520,arc_pair_516119,312
1521,arc_pair_664273,366
1522,arc_pair_460941,275
1523,arc_pair_28663,316
1524,arc_pair_590174,350
1525,arc_pair_386453,324
1526,arc_pair_22794,477
1527,arc_pair_342708,298
1528,arc_pair_272526,305
1529,arc_pair_426272,322
1530,arc_pair_628858,315
1531,arc_pair_102671,301
1532,arc_pair_556212,498
1533,arc_pair_345537,461
1534,arc_pair_541187,314
1535,arc_pair_140951,328
1536,arc_pair_634528,271
1537,arc_pair_452099,397
1538,arc_pair_727436,666
1539,arc_pair_501263,397
1540,arc_pair_428846,515
1541,arc_pair_447448,355
1542,arc_pair_300202,492
1543,arc_pair_198453,762
1544,arc_pair_55580,302
1545,arc_pair_210530,348
1546,arc_pair_621950,493
1547,arc_pair_3231,409
1548,arc_pair_236052,311
1549,arc_pair_699029,938
1550,arc_pair_395855,336
1551,arc_pair_155179,336
1552,arc_pair_549671,309
1553,arc_pair_208946,562
1554,arc_pair_450732,255
1555,arc_pair_323974,296
1556,arc_pair_406502,546
1557,arc_pair_660119,293
1558,arc_pair_362078,422
1559,arc_pair_673735,290
1560,arc_pair_722008,328
1561,arc_pair_86958,287
1562,arc_pair_10523,336
1563,arc_pair_735667,313
1564,arc_pair_271865,298
1565,arc_pair_609893,408
1566,arc_pair_182818,363
1567,arc_pair_33613,307
1568,arc_pair_202018,939
1569,arc_pair_279872,714
1570,arc_pair_613440,279
1571,arc_pair_207797,384
1572,arc_pair_398656,329
1573,arc_pair_735610,651
1574,arc_pair_451154,362
1575,arc_pair_396648,492
1576,arc_pair_389944,399
1577,arc_pair_529857,513
1578,arc_pair_712133,578
1579,arc_pair_201643,349
1580,arc_pair_387059,1621
1581,arc_pair_336202,298
1582,arc_pair_639551,575
1583,arc_pair_199720,376
1584,arc_pair_587500,371
1585,arc_pair_724902,311
1586,arc_pair_503045,344
1587,arc_pair_444356,367
1588,arc_pair_634363,275
1589,arc_pair_160240,1095
1590,arc_pair_234448,1583
1591,arc_pair_318645,410
1592,arc_pair_641326,922
1593,arc_pair_649716,399
1594,arc_pair_488128,1228
1595,arc_pair_345239,317
1596,arc_pair_313459,399
1597,arc_pair_489369,300
1598,arc_pair_381498,432
1599,arc_pair_253125,509
1600,arc_pair_197381,661
1601,arc_pair_367431,268
1602,arc_pair_249601,433
1603,arc_pair_255622,505
1604,arc_pair_636132,899
1605,arc_pair_587296,453
1606,arc_pair_457716,1004
1607,arc_pair_456804,309
1608,arc_pair_710362,384
1609,arc_pair_669573,278
1610,arc_pair_354351,694
1611,arc_pair_251231,482
1612,arc_pair_145677,302
1613,arc_pair_514446,444
1614,arc_pair_589322,386
1615,arc_pair_114678,363
1616,arc_pair_161282,630
1617,arc_pair_114382,444
1618,arc_pair_578272,474
1619,arc_pair_430294,352
1620,arc_pair_17442,755
1621,arc_pair_253349,422
1622,arc_pair_523220,312
1623,arc_pair_542733,386
1624,arc_pair_581207,316
1625,arc_pair_183004,340
1626,arc_pair_498344,581
1627,arc_pair_579930,371
1628,arc_pair_586468,256
1629,arc_pair_140160,418
1630,arc_pair_25163,380
1631,arc_pair_11596,299
1632,arc_pair_280387,324
1633,arc_pair_601304,456
1634,arc_pair_608826,264
1635,arc_pair_499555,316
1636,arc_pair_287012,291
1637,arc_pair_468540,417
1638,arc_pair_235936,347
1639,arc_pair_704634,420
1640,arc_pair_615469,528
1641,arc_pair_585090,507
1642,arc_pair_617454,351
1643,arc_pair_356854,494
1644,arc_pair_703325,413
1645,arc_pair_641664,852
1646,arc_pair_720015,606
1647,arc_pair_540470,597
1648,arc_pair_305535,263
1649,arc_pair_207390,286
1650,arc_pair_232524,536
1651,arc_pair_544960,331
1652,arc_pair_659604,413
1653,arc_pair_448322,398
1654,arc_pair_708093,265
1655,arc_pair_385930,279
1656,arc_pair_74357,364
1657,arc_pair_729721,372
1658,arc_pair_368843,665
1659,arc_pair_269433,381
1660,arc_pair_353210,266
1661,arc_pair_477174,531
1662,arc_pair_226422,1914
1663,arc_pair_418880,326
1664,arc_pair_697017,781
1665,arc_pair_713630,364
1666,arc_pair_681439,434
1667,arc_pair_591895,444
1668,arc_pair_189262,394
1669,arc_pair_139628,338
1670,arc_pair_146325,482
1671,arc_pair_504368,405
1672,arc_pair_56226,654
1673,arc_pair_709397,500
1674,arc_pair_22864,414
1675,arc_pair_357253,264
1676,arc_pair_531476,653
1677,arc_pair_727695,390
1678,arc_pair_503507,360
1679,arc_pair_109334,348
1680,arc_pair_670355,310
1681,arc_pair_590154,1045
1682,arc_pair_9866,381
1683,arc_pair_191982,339
1684,arc_pair_500002,407
1685,arc_pair_48812,389
1686,arc_pair_54831,377
1687,arc_pair_445286,1041
1688,arc_pair_475630,557
1689,arc_pair_202604,645
1690,arc_pair_442810,690
1691,arc_pair_87955,644
1692,arc_pair_85968,350
1693,arc_pair_610407,1064
1694,arc_pair_574343,499
1695,arc_pair_653989,292
1696,arc_pair_399339,403
1697,arc_pair_387327,238
1698,arc_pair_690947,432
1699,arc_pair_231471,264
1700,arc_pair_134276,499
1701,arc_pair_546377,857
1702,arc_pair_405027,416
1703,arc_pair_537234,947
1704,arc_pair_58054,859
1705,arc_pair_392575,619
1706,arc_pair_292617,316
1707,arc_pair_229684,328
1708,arc_pair_361662,402
1709,arc_pair_539816,325
1710,arc_pair_662811,488
1711,arc_pair_386609,749
1712,arc_pair_516656,408
1713,arc_pair_430056,474
1714,arc_pair_419291,558
1715,arc_pair_129281,364
1716,arc_pair_183696,668
1717,arc_pair_511039,289
1718,arc_pair_207386,297
1719,arc_pair_311130,414
1720,arc_pair_65415,763
1721,arc_pair_212887,550
1722,arc_pair_152235,391
1723,arc_pair_95211,364
1724,arc_pair_282178,265
1725,arc_pair_16091,505
1726,arc_pair_54348,349
1727,arc_pair_534377,398
1728,arc_pair_273497,693
1729,arc_pair_604281,782
1730,arc_pair_594678,312
1731,arc_pair_706424,577
1732,arc_pair_649307,403
1733,arc_pair_585593,648
1734,arc_pair_642818,479
1735,arc_pair_633408,344
1736,arc_pair_650126,411
1737,arc_pair_620674,382
1738,arc_pair_214816,723
1739,arc_pair_716977,626
1740,arc_pair_210506,357
1741,arc_pair_218136,787
1742,arc_pair_23330,318
1743,arc_pair_472360,977
1744,arc_pair_28086,369
1745,arc_pair_535589,398
1746,arc_pair_75803,323
1747,arc_pair_278664,481
1748,arc_pair_279976,484
1749,arc_pair_730516,307
1750,arc_pair_295652,337
1751,arc_pair_430543,290
1752,arc_pair_530621,312
1753,arc_pair_298060,374
1754,arc_pair_557435,303
1755,arc_pair_435891,341
1756,arc_pair_401567,473
1757,arc_pair_691706,338
1758,arc_pair_377923,409
1759,arc_pair_462049,435
1760,arc_pair_531749,403
1761,arc_pair_694857,428
1762,arc_pair_681356,265
1763,arc_pair_250898,420
1764,arc_pair_700773,359
1765,arc_pair_172545,325
1766,arc_pair_160981,442
1767,arc_pair_697282,385
1768,arc_pair_83900,424
1769,arc_pair_451729,355
1770,arc_pair_284,604
1771,arc_pair_93453,282
1772,arc_pair_200785,296
1773,arc_pair_238703,279
1774,arc_pair_121598,433
1775,arc_pair_258817,452
1776,arc_pair_270192,977
1777,arc_pair_597668,1325
1778,arc_pair_495167,614
1779,arc_pair_483549,341
1780,arc_pair_629269,653
1781,arc_pair_72850,686
1782,arc_pair_76813,628
1783,arc_pair_361818,421
1784,arc_pair_83146,282
1785,arc_pair_480735,318
1786,arc_pair_154861,330
1787,arc_pair_655518,1918
1788,arc_pair_349037,390
1789,arc_pair_155323,413
1790,arc_pair_359934,884
1791,arc_pair_669924,402
1792,arc_pair_312065,716
1793,arc_pair_504796,778
1794,arc_pair_503053,828
1795,arc_pair_268326,334
1796,arc_pair_56322,533
1797,arc_pair_321928,2356
1798,arc_pair_722439,566
1799,arc_pair_671339,306
1800,arc_pair_117384,527
1801,arc_pair_365226,434
1802,arc_pair_709339,363
1803,arc_pair_580683,267
1804,arc_pair_104951,315
1805,arc_pair_598319,303
1806,arc_pair_488978,437
1807,arc_pair_332257,273
1808,arc_pair_206893,324
1809,arc_pair_430001,2358
1810,arc_pair_562813,538
1811,arc_pair_186569,305
1812,arc_pair_337055,325
1813,arc_pair_219265,349
1814,arc_pair_726495,322
1815,arc_pair_173929,347
1816,arc_pair_111315,342
1817,arc_pair_197397,767
1818,arc_pair_635421,299
1819,arc_pair_297638,494
1820,arc_pair_272394,414
1821,arc_pair_456668,585
1822,arc_pair_172791,1048
1823,arc_pair_154709,363
1824,arc_pair_32825,583
1825,arc_pair_554537,692
1826,arc_pair_271042,328
1827,arc_pair_179427,331
1828,arc_pair_625421,628
1829,arc_pair_132926,269
1830,arc_pair_287268,443
1831,arc_pair_117691,404
1832,arc_pair_553421,359
1833,arc_pair_460920,336
1834,arc_pair_696997,377
1835,arc_pair_689361,359
1836,arc_pair_330006,618
1837,arc_pair_729449,412
1838,arc_pair_190281,308
1839,arc_pair_646676,352
1840,arc_pair_291095,502
1841,arc_pair_641449,264
1842,arc_pair_665546,335
1843,arc_pair_1144,345
1844,arc_pair_148950,740
1845,arc_pair_393260,735
1846,arc_pair_350754,313
1847,arc_pair_593386,282
1848,arc_pair_282206,421
1849,arc_pair_543564,350
1850,arc_pair_207851,626
